Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
05/14/2026 14:53:42,System.Runtime,dotnet.timer.count ({timer}),Metric,5
05/14/2026 14:53:42,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
05/14/2026 14:53:42,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,5485896
05/14/2026 14:53:42,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,2105264
05/14/2026 14:53:42,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,29078104
05/14/2026 14:53:42,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,1016112
05/14/2026 14:53:42,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
05/14/2026 14:53:42,System.Runtime,dotnet.process.memory.working_set (By),Metric,257409024
05/14/2026 14:53:42,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
05/14/2026 14:53:42,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,72096
05/14/2026 14:53:42,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
05/14/2026 14:53:42,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,3720
05/14/2026 14:53:42,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,160
05/14/2026 14:53:42,System.Runtime,dotnet.assembly.count ({assembly}),Metric,188
05/14/2026 14:53:42,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,65773568
05/14/2026 14:53:43,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
05/14/2026 14:53:43,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
05/14/2026 14:53:43,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
05/14/2026 14:53:43,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
05/14/2026 14:53:43,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
05/14/2026 14:53:43,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,16
05/14/2026 14:53:43,System.Runtime,dotnet.timer.count ({timer}),Metric,5
05/14/2026 14:53:43,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
05/14/2026 14:53:43,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
05/14/2026 14:53:43,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,5485896
