Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
05/17/2026 17:49:08,System.Runtime,dotnet.timer.count ({timer}),Metric,6
05/17/2026 17:49:08,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,1016112
05/17/2026 17:49:08,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,749112
05/17/2026 17:49:08,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,4138072
05/17/2026 17:49:08,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,186904
05/17/2026 17:49:08,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,140024
05/17/2026 17:49:08,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,12713984
05/17/2026 17:49:08,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,160
05/17/2026 17:49:08,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,0
05/17/2026 17:49:08,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,65760
05/17/2026 17:49:08,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,178528
05/17/2026 17:49:08,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
05/17/2026 17:49:08,System.Runtime,dotnet.assembly.count ({assembly}),Metric,180
05/17/2026 17:49:08,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,2
05/17/2026 17:49:08,System.Runtime,dotnet.process.memory.working_set (By),Metric,163598336
05/17/2026 17:49:09,System.Runtime,dotnet.timer.count ({timer}),Metric,6
05/17/2026 17:49:09,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,1016112
05/17/2026 17:49:09,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,749112
