Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
05/17/2026 12:35:48,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.009019999999964057
05/17/2026 12:35:48,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.0036580000000867585
05/17/2026 12:35:48,System.Runtime,dotnet.assembly.count ({assembly}),Metric,188
05/17/2026 12:35:48,Microsoft.AspNetCore.Hosting,http.server.active_requests ({request})[http.request.method=GET;url.scheme=http],Metric,0
05/17/2026 12:35:48,Microsoft.AspNetCore.Hosting,http.server.active_requests ({request})[http.request.method=POST;url.scheme=http],Metric,0
05/17/2026 12:35:48,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
05/17/2026 12:35:48,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
05/17/2026 12:35:48,System.Runtime,dotnet.process.memory.working_set (By),Metric,266272768
05/17/2026 12:35:48,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,2
05/17/2026 12:35:48,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,81960960
05/17/2026 12:35:48,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,192712
05/17/2026 12:35:48,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,26120696
05/17/2026 12:35:48,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,131864
05/17/2026 12:35:48,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,394504
05/17/2026 12:35:48,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,1219464
05/17/2026 12:35:48,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,1016112
05/17/2026 12:35:49,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,707472
