Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
05/17/2026 18:40:33,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,696
05/17/2026 18:40:33,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.12849800000000755
05/17/2026 18:40:33,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.13268499999998085
05/17/2026 18:40:33,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,77848576
05/17/2026 18:40:33,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1884736
05/17/2026 18:40:33,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,160
05/17/2026 18:40:33,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,28000072
05/17/2026 18:40:33,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,2184
05/17/2026 18:40:33,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
05/17/2026 18:40:33,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,663320
05/17/2026 18:40:33,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,6482
05/17/2026 18:40:33,System.Runtime,dotnet.assembly.count ({assembly}),Metric,188
05/17/2026 18:40:33,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,2
05/17/2026 18:40:33,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=ConnectionResetException],Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=InvalidOperationException],Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=WebSocketException],Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=ObjectDisposedException],Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=LobbyIsNotAcceptingPlayersException],Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=TypeInitializationException],Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=ChannelClosedException],Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=LobbyNotFoundException],Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=ConnectionAbortedException],Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=OperationCanceledException],Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=AggregateException],Rate,0
05/17/2026 18:40:33,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=HubException],Rate,0
05/17/2026 18:40:33,Microsoft.AspNetCore.Hosting,http.server.active_requests ({request})[http.request.method=GET;url.scheme=http],Metric,400
05/17/2026 18:40:33,Microsoft.AspNetCore.Hosting,http.server.active_requests ({request})[http.request.method=POST;url.scheme=http],Metric,0
05/17/2026 18:40:33,System.Runtime,dotnet.process.memory.working_set (By),Metric,263319552
05/17/2026 18:40:33,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,2
05/17/2026 18:40:33,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
