Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
05/13/2026 20:57:47,System.Runtime,dotnet.process.memory.working_set (By),Metric,158998528
05/13/2026 20:57:47,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,1907344
05/13/2026 20:57:47,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,178088
05/13/2026 20:57:47,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,66480
05/13/2026 20:57:47,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,2895640
05/13/2026 20:57:47,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,1016112
05/13/2026 20:57:47,System.Runtime,dotnet.timer.count ({timer}),Metric,5
05/13/2026 20:57:47,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,13504512
05/13/2026 20:57:47,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,1736
05/13/2026 20:57:47,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,169600
05/13/2026 20:57:47,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
05/13/2026 20:57:47,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,43824
05/13/2026 20:57:47,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,160
05/13/2026 20:57:47,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
05/13/2026 20:57:47,System.Runtime,dotnet.assembly.count ({assembly}),Metric,178
05/13/2026 20:57:48,System.Runtime,dotnet.process.memory.working_set (By),Metric,159522816
05/13/2026 20:57:48,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,92
05/13/2026 20:57:48,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,48792
05/13/2026 20:57:48,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
05/13/2026 20:57:48,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,1907344
05/13/2026 20:57:48,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,178088
05/13/2026 20:57:48,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,66480
05/13/2026 20:57:48,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,2895640
05/13/2026 20:57:48,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,1016112
05/13/2026 20:57:48,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.05145040000000023
05/13/2026 20:57:48,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
05/13/2026 20:57:48,System.Runtime,dotnet.timer.count ({timer}),Metric,5
05/13/2026 20:57:48,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.061362000000000805
05/13/2026 20:57:48,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.01914999999999978
05/13/2026 20:57:48,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
05/13/2026 20:57:48,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
05/13/2026 20:57:48,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
05/13/2026 20:57:48,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
05/13/2026 20:57:48,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,13504512
05/13/2026 20:57:48,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,13085
